Frame,Lat,Lon,Altitude_m,Yaw_deg,Pitch_deg,Roll_deg
3581,28.7535911,77.115417,5.667,90.2946637,-3.750970845,-1.43199569
3582,28.7535911,77.115417,5.667,90.2946637,-3.750970845,-1.43199569
3583,28.7535911,77.115417,5.667,90.2946637,-3.750970845,-1.43199569
3584,28.7535958,77.115417,5.695,90.18876844,-3.619432074,-1.593531372
3585,28.7535958,77.115417,5.695,90.18876844,-3.619432074,-1.593531372
3586,28.7535958,77.115417,5.695,90.18876844,-3.619432074,-1.593531372
3587,28.7535958,77.115417,5.695,90.18876844,-3.619432074,-1.593531372
3588,28.7535958,77.115417,5.695,90.18876844,-3.619432074,-1.593531372
3589,28.7535958,77.115417,5.695,90.18876844,-3.619432074,-1.593531372
3590,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3591,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3592,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3593,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3594,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3595,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3596,28.7536005,77.1154172,5.717,90.00657998,-3.425503793,-1.705375292
3597,28.7536052,77.1154176,5.714,89.91456367,-3.613310944,-1.523590234
3598,28.7536052,77.1154176,5.714,89.91456367,-3.613310944,-1.523590234
3599,28.7536052,77.1154176,5.714,89.91456367,-3.613310944,-1.523590234
3600,28.7536052,77.1154176,5.714,89.91456367,-3.613310944,-1.523590234
3601,28.7536052,77.1154176,5.714,89.91456367,-3.613310944,-1.523590234
3602,28.7536052,77.1154176,5.714,89.91456367,-3.613310944,-1.523590234
3603,28.75361,77.1154181,5.697,90.07540096,-3.775731988,-1.62890983
3604,28.75361,77.1154181,5.697,90.07540096,-3.775731988,-1.62890983
3605,28.75361,77.1154181,5.697,90.07540096,-3.775731988,-1.62890983
3606,28.75361,77.1154181,5.697,90.07540096,-3.775731988,-1.62890983
3607,28.75361,77.1154181,5.697,90.07540096,-3.775731988,-1.62890983
3608,28.75361,77.1154181,5.697,90.07540096,-3.775731988,-1.62890983
3609,28.7536148,77.1154189,5.697,90.38112706,-3.83778383,-1.442520585
3610,28.7536148,77.1154189,5.697,90.38112706,-3.83778383,-1.442520585
3611,28.7536148,77.1154189,5.697,90.38112706,-3.83778383,-1.442520585
3612,28.7536148,77.1154189,5.697,90.38112706,-3.83778383,-1.442520585
3613,28.7536148,77.1154189,5.697,90.38112706,-3.83778383,-1.442520585
3614,28.7536148,77.1154189,5.697,90.38112706,-3.83778383,-1.442520585
3615,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3616,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3617,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3618,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3619,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3620,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3621,28.7536197,77.1154199,5.687,90.64338583,-3.681572281,-1.467765818
3622,28.7536245,77.1154212,5.673,90.89469581,-3.103436041,-1.413526859
3623,28.7536245,77.1154212,5.673,90.89469581,-3.103436041,-1.413526859
3624,28.7536245,77.1154212,5.673,90.89469581,-3.103436041,-1.413526859
3625,28.7536245,77.1154212,5.673,90.89469581,-3.103436041,-1.413526859
3626,28.7536245,77.1154212,5.673,90.89469581,-3.103436041,-1.413526859
3627,28.7536245,77.1154212,5.673,90.89469581,-3.103436041,-1.413526859
3628,28.7536293,77.1154226,5.672,91.01650541,-2.376453118,-1.245614022
3629,28.7536293,77.1154226,5.672,91.01650541,-2.376453118,-1.245614022
3630,28.7536293,77.1154226,5.672,91.01650541,-2.376453118,-1.245614022
3631,28.7536293,77.1154226,5.672,91.01650541,-2.376453118,-1.245614022
3632,28.7536293,77.1154226,5.672,91.01650541,-2.376453118,-1.245614022
3633,28.7536293,77.1154226,5.672,91.01650541,-2.376453118,-1.245614022
3634,28.7536342,77.115424,5.675,90.85412449,-1.857524373,-1.183875301
3635,28.7536342,77.115424,5.675,90.85412449,-1.857524373,-1.183875301
3636,28.7536342,77.115424,5.675,90.85412449,-1.857524373,-1.183875301
3637,28.7536342,77.115424,5.675,90.85412449,-1.857524373,-1.183875301
3638,28.7536342,77.115424,5.675,90.85412449,-1.857524373,-1.183875301
3639,28.7536342,77.115424,5.675,90.85412449,-1.857524373,-1.183875301
3640,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3641,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3642,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3643,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3644,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3645,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3646,28.753639,77.1154254,5.681,90.53720371,-1.551720369,-1.258138988
3647,28.7536438,77.1154267,5.688,90.36498049,-1.399420277,-1.172106565
3648,28.7536438,77.1154267,5.688,90.36498049,-1.399420277,-1.172106565
3649,28.7536438,77.1154267,5.688,90.36498049,-1.399420277,-1.172106565
3650,28.7536438,77.1154267,5.688,90.36498049,-1.399420277,-1.172106565
3651,28.7536438,77.1154267,5.688,90.36498049,-1.399420277,-1.172106565
3652,28.7536438,77.1154267,5.688,90.36498049,-1.399420277,-1.172106565
3653,28.7536486,77.115428,5.69,90.32559762,-1.281699405,-1.144320609
3654,28.7536486,77.115428,5.69,90.32559762,-1.281699405,-1.144320609
3655,28.7536486,77.115428,5.69,90.32559762,-1.281699405,-1.144320609
3656,28.7536486,77.115428,5.69,90.32559762,-1.281699405,-1.144320609
3657,28.7536486,77.115428,5.69,90.32559762,-1.281699405,-1.144320609
3658,28.7536486,77.115428,5.69,90.32559762,-1.281699405,-1.144320609
3659,28.7536534,77.1154293,5.682,90.14772584,-1.150427011,-1.087310727
3660,28.7536534,77.1154293,5.682,90.14772584,-1.150427011,-1.087310727
3661,28.7536534,77.1154293,5.682,90.14772584,-1.150427011,-1.087310727
3662,28.7536534,77.1154293,5.682,90.14772584,-1.150427011,-1.087310727
3663,28.7536534,77.1154293,5.682,90.14772584,-1.150427011,-1.087310727
3664,28.7536534,77.1154293,5.682,90.14772584,-1.150427011,-1.087310727
3665,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3666,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3667,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3668,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3669,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3670,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3671,28.7536583,77.1154304,5.687,89.91698839,-0.8536422185,-0.8506389096
3672,28.753663,77.1154314,5.697,89.60962987,1.148137297,-0.1156826205
3673,28.753663,77.1154314,5.697,89.60962987,1.148137297,-0.1156826205
3674,28.753663,77.1154314,5.697,89.60962987,1.148137297,-0.1156826205
3675,28.753663,77.1154314,5.697,89.60962987,1.148137297,-0.1156826205
3676,28.753663,77.1154314,5.697,89.60962987,1.148137297,-0.1156826205
3677,28.753663,77.1154314,5.697,89.60962987,1.148137297,-0.1156826205
3678,28.7536677,77.1154321,5.7,89.47718567,1.058131626,0.02368939056
3679,28.7536677,77.1154321,5.7,89.47718567,1.058131626,0.02368939056
3680,28.7536677,77.1154321,5.7,89.47718567,1.058131626,0.02368939056
3681,28.7536677,77.1154321,5.7,89.47718567,1.058131626,0.02368939056
3682,28.7536677,77.1154321,5.7,89.47718567,1.058131626,0.02368939056
3683,28.7536677,77.1154321,5.7,89.47718567,1.058131626,0.02368939056
3684,28.7536722,77.1154326,5.71,89.50276473,0.6576107734,-0.25185226
3685,28.7536722,77.1154326,5.71,89.50276473,0.6576107734,-0.25185226
3686,28.7536722,77.1154326,5.71,89.50276473,0.6576107734,-0.25185226
3687,28.7536722,77.1154326,5.71,89.50276473,0.6576107734,-0.25185226
3688,28.7536722,77.1154326,5.71,89.50276473,0.6576107734,-0.25185226
3689,28.7536722,77.1154326,5.71,89.50276473,0.6576107734,-0.25185226
3690,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3691,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3692,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3693,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3694,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3695,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3696,28.7536767,77.1154328,5.715,89.45354639,0.1389599452,1.504832401
3697,28.7536809,77.1154328,5.719,89.32320589,-0.5702798146,2.004466288
3698,28.7536809,77.1154328,5.719,89.32320589,-0.5702798146,2.004466288
3699,28.7536809,77.1154328,5.719,89.32320589,-0.5702798146,2.004466288
3700,28.7536809,77.1154328,5.719,89.32320589,-0.5702798146,2.004466288
3701,28.7536809,77.1154328,5.719,89.32320589,-0.5702798146,2.004466288
3702,28.7536809,77.1154328,5.719,89.32320589,-0.5702798146,2.004466288
3703,28.7536849,77.1154327,5.728,89.1768486,-0.8304066086,4.197466714
3704,28.7536849,77.1154327,5.728,89.1768486,-0.8304066086,4.197466714
3705,28.7536849,77.1154327,5.728,89.1768486,-0.8304066086,4.197466714
3706,28.7536849,77.1154327,5.728,89.1768486,-0.8304066086,4.197466714
3707,28.7536883,77.1154327,5.744,89.13902301,0.2715559417,6.140418184
3708,28.7536883,77.1154327,5.744,89.13902301,0.2715559417,6.140418184
3709,28.7536883,77.1154327,5.744,89.13902301,0.2715559417,6.140418184
3710,28.7536883,77.1154327,5.744,89.13902301,0.2715559417,6.140418184
3711,28.7536883,77.1154327,5.744,89.13902301,0.2715559417,6.140418184
3712,28.7536883,77.1154327,5.744,89.13902301,0.2715559417,6.140418184
3713,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3714,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3715,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3716,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3717,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3718,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3719,28.7536912,77.1154325,5.753,88.91889284,-0.3759026359,5.412987243
3720,28.7536935,77.1154322,5.748,88.53414829,-1.479574574,1.996644441
3721,28.7536935,77.1154322,5.748,88.53414829,-1.479574574,1.996644441
3722,28.7536935,77.1154322,5.748,88.53414829,-1.479574574,1.996644441
3723,28.7536935,77.1154322,5.748,88.53414829,-1.479574574,1.996644441
3724,28.7536935,77.1154322,5.748,88.53414829,-1.479574574,1.996644441
3725,28.7536935,77.1154322,5.748,88.53414829,-1.479574574,1.996644441
3726,28.7536957,77.115432,5.744,88.02320915,-1.386038335,-0.2261467897
3727,28.7536957,77.115432,5.744,88.02320915,-1.386038335,-0.2261467897
3728,28.7536957,77.115432,5.744,88.02320915,-1.386038335,-0.2261467897
3729,28.7536957,77.115432,5.744,88.02320915,-1.386038335,-0.2261467897
3730,28.7536957,77.115432,5.744,88.02320915,-1.386038335,-0.2261467897
3731,28.7536957,77.115432,5.744,88.02320915,-1.386038335,-0.2261467897
3732,28.753698,77.1154317,5.741,87.42282187,-1.42754785,-1.678020598
3733,28.753698,77.1154317,5.741,87.42282187,-1.42754785,-1.678020598
3734,28.753698,77.1154317,5.741,87.42282187,-1.42754785,-1.678020598
3735,28.753698,77.1154317,5.741,87.42282187,-1.42754785,-1.678020598
3736,28.753698,77.1154317,5.741,87.42282187,-1.42754785,-1.678020598
3737,28.753698,77.1154317,5.741,87.42282187,-1.42754785,-1.678020598
3738,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3739,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3740,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3741,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3742,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3743,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3744,28.7537005,77.1154315,5.742,86.89636455,-1.482942925,-1.189259198
3745,28.7537032,77.1154313,5.749,86.48033089,-1.164077144,-0.07679680608
3746,28.7537032,77.1154313,5.749,86.48033089,-1.164077144,-0.07679680608
3747,28.7537032,77.1154313,5.749,86.48033089,-1.164077144,-0.07679680608
3748,28.7537032,77.1154313,5.749,86.48033089,-1.164077144,-0.07679680608
3749,28.7537032,77.1154313,5.749,86.48033089,-1.164077144,-0.07679680608
3750,28.7537032,77.1154313,5.749,86.48033089,-1.164077144,-0.07679680608
3751,28.7537059,77.1154311,5.761,86.13916977,-1.068930582,0.479989196
3752,28.7537059,77.1154311,5.761,86.13916977,-1.068930582,0.479989196
3753,28.7537059,77.1154311,5.761,86.13916977,-1.068930582,0.479989196
3754,28.7537059,77.1154311,5.761,86.13916977,-1.068930582,0.479989196
3755,28.7537059,77.1154311,5.761,86.13916977,-1.068930582,0.479989196
3756,28.7537059,77.1154311,5.761,86.13916977,-1.068930582,0.479989196
3757,28.7537086,77.1154308,5.764,85.94751467,-1.388070744,0.6909219795
3758,28.7537086,77.1154308,5.764,85.94751467,-1.388070744,0.6909219795
3759,28.7537086,77.1154308,5.764,85.94751467,-1.388070744,0.6909219795
3760,28.7537086,77.1154308,5.764,85.94751467,-1.388070744,0.6909219795
3761,28.7537086,77.1154308,5.764,85.94751467,-1.388070744,0.6909219795
3762,28.7537086,77.1154308,5.764,85.94751467,-1.388070744,0.6909219795
3763,28.7537112,77.1154305,5.759,85.86881723,-1.505890973,1.848555694
3764,28.7537112,77.1154305,5.759,85.86881723,-1.505890973,1.848555694
3765,28.7537112,77.1154305,5.759,85.86881723,-1.505890973,1.848555694
3766,28.7537112,77.1154305,5.759,85.86881723,-1.505890973,1.848555694
3767,28.7537112,77.1154305,5.759,85.86881723,-1.505890973,1.848555694
3768,28.7537112,77.1154305,5.759,85.86881723,-1.505890973,1.848555694
3769,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3770,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3771,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3772,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3773,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3774,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3775,28.7537137,77.1154302,5.755,85.94038395,-1.687143703,1.013452583
3776,28.7537161,77.1154299,5.756,85.9753272,-1.710647238,-0.513769284
3777,28.7537161,77.1154299,5.756,85.9753272,-1.710647238,-0.513769284
3778,28.7537161,77.1154299,5.756,85.9753272,-1.710647238,-0.513769284
3779,28.7537161,77.1154299,5.756,85.9753272,-1.710647238,-0.513769284
3780,28.7537161,77.1154299,5.756,85.9753272,-1.710647238,-0.513769284
3781,28.7537161,77.1154299,5.756,85.9753272,-1.710647238,-0.513769284
3782,28.7537185,77.1154296,5.767,85.72603895,-1.924975266,-0.3135060297
3783,28.7537185,77.1154296,5.767,85.72603895,-1.924975266,-0.3135060297
3784,28.7537185,77.1154296,5.767,85.72603895,-1.924975266,-0.3135060297
3785,28.7537185,77.1154296,5.767,85.72603895,-1.924975266,-0.3135060297
3786,28.7537185,77.1154296,5.767,85.72603895,-1.924975266,-0.3135060297
3787,28.7537185,77.1154296,5.767,85.72603895,-1.924975266,-0.3135060297
3788,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3789,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3790,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3791,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3792,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3793,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3794,28.7537211,77.1154294,5.771,85.32809164,-1.539771166,0.8686723165
3795,28.7537236,77.1154292,5.762,85.09745664,-1.181977256,1.825224835
3796,28.7537236,77.1154292,5.762,85.09745664,-1.181977256,1.825224835
3797,28.7537236,77.1154292,5.762,85.09745664,-1.181977256,1.825224835
3798,28.7537236,77.1154292,5.762,85.09745664,-1.181977256,1.825224835
3799,28.7537236,77.1154292,5.762,85.09745664,-1.181977256,1.825224835
3800,28.7537236,77.1154292,5.762,85.09745664,-1.181977256,1.825224835
3801,28.7537259,77.1154291,5.748,85.32139122,-1.584092797,1.399269479
3802,28.7537259,77.1154291,5.748,85.32139122,-1.584092797,1.399269479
3803,28.7537259,77.1154291,5.748,85.32139122,-1.584092797,1.399269479
3804,28.7537259,77.1154291,5.748,85.32139122,-1.584092797,1.399269479
3805,28.7537259,77.1154291,5.748,85.32139122,-1.584092797,1.399269479
3806,28.7537259,77.1154291,5.748,85.32139122,-1.584092797,1.399269479
3807,28.7537282,77.1154289,5.742,85.92459255,-2.451389258,1.634897132
3808,28.7537282,77.1154289,5.742,85.92459255,-2.451389258,1.634897132
3809,28.7537282,77.1154289,5.742,85.92459255,-2.451389258,1.634897132
3810,28.7537282,77.1154289,5.742,85.92459255,-2.451389258,1.634897132
3811,28.7537282,77.1154289,5.742,85.92459255,-2.451389258,1.634897132
3812,28.7537282,77.1154289,5.742,85.92459255,-2.451389258,1.634897132
3813,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3814,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3815,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3816,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3817,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3818,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3819,28.7537304,77.1154288,5.733,86.95549349,-3.911274958,2.084721438
3820,28.7537325,77.115429,5.732,87.95427206,-4.314168607,3.489501812
3821,28.7537325,77.115429,5.732,87.95427206,-4.314168607,3.489501812
3822,28.7537325,77.115429,5.732,87.95427206,-4.314168607,3.489501812
3823,28.7537325,77.115429,5.732,87.95427206,-4.314168607,3.489501812
3824,28.7537325,77.115429,5.732,87.95427206,-4.314168607,3.489501812
3825,28.7537325,77.115429,5.732,87.95427206,-4.314168607,3.489501812
3826,28.7537343,77.1154296,5.736,88.88217374,-4.822783766,4.39186329
3827,28.7537343,77.1154296,5.736,88.88217374,-4.822783766,4.39186329
3828,28.7537343,77.1154296,5.736,88.88217374,-4.822783766,4.39186329
3829,28.7537343,77.1154296,5.736,88.88217374,-4.822783766,4.39186329
3830,28.7537343,77.1154296,5.736,88.88217374,-4.822783766,4.39186329
3831,28.7537343,77.1154296,5.736,88.88217374,-4.822783766,4.39186329
3832,28.7537357,77.1154305,5.749,89.59648176,-4.273116609,4.342492121
3833,28.7537357,77.1154305,5.749,89.59648176,-4.273116609,4.342492121
3834,28.7537357,77.1154305,5.749,89.59648176,-4.273116609,4.342492121
3835,28.7537357,77.1154305,5.749,89.59648176,-4.273116609,4.342492121
3836,28.7537357,77.1154305,5.749,89.59648176,-4.273116609,4.342492121
3837,28.7537357,77.1154305,5.749,89.59648176,-4.273116609,4.342492121
3838,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3839,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3840,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3841,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3842,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3843,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3844,28.7537369,77.1154318,5.766,89.77208592,-4.094136624,3.865615143
3845,28.7537377,77.1154332,5.79,89.6847961,-4.224776372,3.566922006
3846,28.7537377,77.1154332,5.79,89.6847961,-4.224776372,3.566922006
3847,28.7537377,77.1154332,5.79,89.6847961,-4.224776372,3.566922006
3848,28.7537377,77.1154332,5.79,89.6847961,-4.224776372,3.566922006
3849,28.7537377,77.1154332,5.79,89.6847961,-4.224776372,3.566922006
3850,28.7537377,77.1154332,5.79,89.6847961,-4.224776372,3.566922006
3851,28.7537383,77.1154348,5.794,89.499295,-3.977236229,3.164257809
3852,28.7537383,77.1154348,5.794,89.499295,-3.977236229,3.164257809
3853,28.7537383,77.1154348,5.794,89.499295,-3.977236229,3.164257809
3854,28.7537383,77.1154348,5.794,89.499295,-3.977236229,3.164257809
3855,28.7537383,77.1154348,5.794,89.499295,-3.977236229,3.164257809
3856,28.7537383,77.1154348,5.794,89.499295,-3.977236229,3.164257809
3857,28.7537388,77.1154365,5.788,89.31494819,-3.397994566,3.660820886
3858,28.7537388,77.1154365,5.788,89.31494819,-3.397994566,3.660820886
3859,28.7537388,77.1154365,5.788,89.31494819,-3.397994566,3.660820886
3860,28.7537388,77.1154365,5.788,89.31494819,-3.397994566,3.660820886
3861,28.7537388,77.1154365,5.788,89.31494819,-3.397994566,3.660820886
3862,28.7537388,77.1154365,5.788,89.31494819,-3.397994566,3.660820886
3863,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3864,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3865,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3866,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3867,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3868,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3869,28.7537391,77.1154385,5.788,89.1922575,-3.592116013,3.908488668
3870,28.7537391,77.1154404,5.788,88.88578691,-3.483449197,4.584538657
3871,28.7537391,77.1154404,5.788,88.88578691,-3.483449197,4.584538657
3872,28.7537391,77.1154404,5.788,88.88578691,-3.483449197,4.584538657
3873,28.7537391,77.1154404,5.788,88.88578691,-3.483449197,4.584538657
3874,28.7537391,77.1154404,5.788,88.88578691,-3.483449197,4.584538657
3875,28.7537391,77.1154404,5.788,88.88578691,-3.483449197,4.584538657
3876,28.7537389,77.1154425,5.776,88.50295481,-3.763528575,4.619183938
3877,28.7537389,77.1154425,5.776,88.50295481,-3.763528575,4.619183938
3878,28.7537389,77.1154425,5.776,88.50295481,-3.763528575,4.619183938
3879,28.7537389,77.1154425,5.776,88.50295481,-3.763528575,4.619183938
3880,28.7537389,77.1154425,5.776,88.50295481,-3.763528575,4.619183938
3881,28.7537389,77.1154425,5.776,88.50295481,-3.763528575,4.619183938
3882,28.7537385,77.1154447,5.774,88.26323566,-4.097109037,4.138954618
3883,28.7537385,77.1154447,5.774,88.26323566,-4.097109037,4.138954618
3884,28.7537385,77.1154447,5.774,88.26323566,-4.097109037,4.138954618
3885,28.7537385,77.1154447,5.774,88.26323566,-4.097109037,4.138954618
3886,28.7537385,77.1154447,5.774,88.26323566,-4.097109037,4.138954618
3887,28.7537385,77.1154447,5.774,88.26323566,-4.097109037,4.138954618
3888,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3889,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3890,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3891,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3892,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3893,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3894,28.7537378,77.115447,5.787,88.25597517,-4.451332466,3.666302112
3895,28.7537369,77.1154495,5.806,88.22097728,-4.402336531,3.520711935
3896,28.7537369,77.1154495,5.806,88.22097728,-4.402336531,3.520711935
3897,28.7537369,77.1154495,5.806,88.22097728,-4.402336531,3.520711935
3898,28.7537369,77.1154495,5.806,88.22097728,-4.402336531,3.520711935
3899,28.7537369,77.1154495,5.806,88.22097728,-4.402336531,3.520711935
3900,28.7537369,77.1154495,5.806,88.22097728,-4.402336531,3.520711935
3901,28.753736,77.1154521,5.814,88.13366014,-4.417397098,3.52484057
3902,28.753736,77.1154521,5.814,88.13366014,-4.417397098,3.52484057
3903,28.753736,77.1154521,5.814,88.13366014,-4.417397098,3.52484057
3904,28.753736,77.1154521,5.814,88.13366014,-4.417397098,3.52484057
3905,28.753736,77.1154521,5.814,88.13366014,-4.417397098,3.52484057
3906,28.753736,77.1154521,5.814,88.13366014,-4.417397098,3.52484057
3907,28.7537349,77.1154548,5.808,87.9176076,-4.838131201,2.84869133
3908,28.7537349,77.1154548,5.808,87.9176076,-4.838131201,2.84869133
3909,28.7537349,77.1154548,5.808,87.9176076,-4.838131201,2.84869133
3910,28.7537349,77.1154548,5.808,87.9176076,-4.838131201,2.84869133
3911,28.7537349,77.1154548,5.808,87.9176076,-4.838131201,2.84869133
3912,28.7537349,77.1154548,5.808,87.9176076,-4.838131201,2.84869133
3913,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3914,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3915,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3916,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3917,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3918,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3919,28.7537338,77.1154577,5.801,87.64477569,-5.260312024,1.459999893
3920,28.7537328,77.1154608,5.797,87.44136583,-5.629731343,1.436996776
3921,28.7537328,77.1154608,5.797,87.44136583,-5.629731343,1.436996776
3922,28.7537328,77.1154608,5.797,87.44136583,-5.629731343,1.436996776
3923,28.7537328,77.1154608,5.797,87.44136583,-5.629731343,1.436996776
3924,28.7537328,77.1154608,5.797,87.44136583,-5.629731343,1.436996776
3925,28.7537328,77.1154608,5.797,87.44136583,-5.629731343,1.436996776
3926,28.7537319,77.1154641,5.805,87.29962574,-5.039423706,1.614059292
3927,28.7537319,77.1154641,5.805,87.29962574,-5.039423706,1.614059292
3928,28.7537319,77.1154641,5.805,87.29962574,-5.039423706,1.614059292
3929,28.7537319,77.1154641,5.805,87.29962574,-5.039423706,1.614059292
3930,28.7537319,77.1154641,5.805,87.29962574,-5.039423706,1.614059292
3931,28.7537319,77.1154641,5.805,87.29962574,-5.039423706,1.614059292
3932,28.753731,77.1154677,5.803,87.42534221,-4.316076364,1.224688777
3933,28.753731,77.1154677,5.803,87.42534221,-4.316076364,1.224688777
3934,28.753731,77.1154677,5.803,87.42534221,-4.316076364,1.224688777
3935,28.753731,77.1154677,5.803,87.42534221,-4.316076364,1.224688777
3936,28.753731,77.1154677,5.803,87.42534221,-4.316076364,1.224688777
3937,28.753731,77.1154677,5.803,87.42534221,-4.316076364,1.224688777
3938,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
3939,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
3940,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
3941,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
3942,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
3943,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
3944,28.7537302,77.1154712,5.801,87.69596796,-3.278749068,0.8962594506
